from,to,adj_p_value,log2fc,factor,factor_1,factor_2
GLDS-99,218441,7.98e-06,0.476565821,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,59079,0.001661981,0.265936299,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,13723,0.003889764,0.652805815,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,218756,0.001382357,0.286433077,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,268709,0.013678469,0.760370742,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,69590,0.044843868,0.301294765,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,50527,0.0246608,0.382451681,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,83997,0.037040026,0.186260114,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,58809,0.01968409,0.235233262,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,11843,0.003751809,0.387648216,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,24056,0.015676084,0.195174519,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,75965,0.000398889,0.680284909,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,22418,0.000132671,0.590037353,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,18826,0.009301474,0.491566688,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,21807,0.00129966,0.196773306,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,66214,0.005011612,1.012774554,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,22380,0.039555729,0.126854234,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,71978,0.034261196,0.164739539,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,52023,0.008849374,0.293082424,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,213053,0.03629203,0.325276994,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,19645,0.034203152,0.229059728,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,13190,0.019274473,1.362917353,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,105559,0.047393289,0.201483358,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,106052,0.041187391,0.327021,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,18162,2.29e-06,0.803564232,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,28200,0.037318098,0.193851184,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,17228,0.000421232,0.513669283,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,67434,0.045958415,0.179133996,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,30945,0.008196149,0.233090971,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,18458,0.000705898,0.186328536,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,22631,8.85e-07,0.293131375,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,14368,0.004000745,0.316279352,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,239393,0.043106225,0.247286934,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,13992,1.9e-06,0.531488216,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,66736,0.043560954,0.154022195,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,211401,0.036337745,0.162737913,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,210544,0.008008016,0.507936203,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,11514,0.023092676,0.737578761,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,20524,0.006153491,0.404491013,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,72709,9.34e-05,0.941614233,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,17886,0.037332207,0.269062437,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,223838,0.003722471,0.623517314,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,67760,1.03e-05,0.549656521,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,105855,0.02311173,0.683717371,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,56722,0.001231162,0.429952039,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,12265,0.04693565,0.751378865,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,12053,0.023095489,0.331555776,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,22061,0.00030703,0.434521359,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,17069,0.015090305,0.380590069,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,11838,0.000316914,1.166178958,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,66067,0.019224743,0.359716214,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,54128,1.17e-06,0.488187444,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,28185,0.024544542,0.125422776,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,21787,0.004469156,0.210374774,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,224105,1.74e-05,0.25019654,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,74006,8.83e-05,0.30119454,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,22042,0.002055904,0.987267936,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,14314,0.007704249,0.424688464,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,15163,0.032168381,0.491764385,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,23794,0.012086099,0.342036965,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,54720,6.81e-12,1.10718281,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,15976,0.022719443,0.301448269,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,69612,0.039872177,0.171024401,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,13800,0.000377606,0.706165232,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,11419,0.024310614,1.553405617,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,12575,0.000128153,1.321841279,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,52014,0.023576175,0.219426284,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,57080,0.007704249,0.349543845,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,12457,0.001353862,0.59211477,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,59092,0.00127208,0.238167338,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,24001,1.38e-09,1.096560246,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,55951,0.012145611,0.14587243,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,353502,0.021238388,0.163013559,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,27279,0.00254344,1.676103825,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,71702,0.00045641,0.173135401,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,74116,0.001062537,0.504146324,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,56462,0.003244759,0.204304885,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,11307,0.008407813,0.63892705,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,17691,3.87e-06,0.899839062,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,67268,2.84e-06,0.344782105,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,74355,0.035386218,0.195491297,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,67052,0.021086337,1.335022851,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,70536,0.020173653,0.480047615,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,17158,0.0086098,0.250646367,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,65960,0.003344178,0.25316944,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,18607,3.95e-05,0.315302004,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,193813,0.030399202,0.15903663,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,12005,0.017698488,0.183259376,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,106581,4.31e-05,0.253753491,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,19252,8.56e-11,0.889329783,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,271424,0.00849654,0.405668899,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,67440,0.010034665,0.189024805,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,225028,0.023871931,0.20781743,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,67453,0.000174969,0.310690399,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,212307,0.000831489,0.339589418,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,77805,0.004619458,0.296190754,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,17916,0.007283947,0.937873125,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,13527,0.026823388,0.224737354,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,21355,0.042039347,0.207349658,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,73473,0.000962666,0.265389799,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,24066,0.001758747,0.500365399,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,53601,0.029657494,0.461146361,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,13367,7.68e-06,0.447275839,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,22240,0.030462278,0.3884841,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,16948,0.000108657,0.745133182,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,19038,0.022306404,0.36417751,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,19255,0.001353565,0.359709919,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,225724,0.019135666,0.508190099,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,73137,4.13e-06,0.359379238,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,16149,0.03419891,0.879511283,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,14682,0.01072297,0.204714063,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,56473,0.00010914,0.532254069,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,66607,0.005290727,0.344247513,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,18552,0.002389003,0.508403768,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,98170,1.16e-07,0.520914269,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,65221,0.019432834,0.778614381,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,20168,0.000149012,0.207358049,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,16889,0.001234253,0.4164425,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,74493,0.009250864,0.196177785,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,12660,0.005580945,0.494540264,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,60425,1.97e-06,1.365681931,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,26379,0.000353838,0.343732881,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,56392,1.83e-08,0.31270565,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,20411,2.04e-07,0.570050737,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,76479,0.035322512,0.200239865,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,170750,0.026508439,0.174460688,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,76952,1.8899999999999997e-23,0.717004133,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,14933,0.000401057,0.970927645,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,68701,4.47e-05,0.854632421,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,68671,4.95e-07,0.467079121,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,83674,0.018705579,1.371635611,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,14718,0.011147214,0.208586274,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,80906,2.52e-13,2.608726822,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,18034,5.63e-06,0.387903134,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,72141,0.023469327,0.32360056,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,83493,0.032020757,0.261681579,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,17281,0.025063778,0.137309727,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,56360,0.010820754,0.318746111,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,58223,0.028355272,0.540677934,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,17937,0.041812907,0.331395894,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,13198,0.004798855,0.458511047,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,216439,0.017976438,0.513747986,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,225742,0.013493951,0.200954972,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,11946,0.019641195,0.189286703,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,170822,0.039007294,0.116862128,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,18115,1.12e-10,0.878500064,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,11501,9.12e-05,1.671011495,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,212111,0.01165845,0.156496189,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,64384,9.24e-05,0.364774919,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,66141,0.022017475,0.384654825,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,54123,0.016956667,1.16943232,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,68059,0.019852343,0.15637007,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,74370,0.024153251,0.194978478,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,18584,0.038581681,0.206439394,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,93837,0.003071974,0.721157988,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,237010,0.004350142,0.660903269,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,70998,0.042007564,0.256187411,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,66940,0.044042754,0.325329752,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,68241,0.00412555,0.416541366,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,110639,0.049562772,0.436552888,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,83691,0.002806649,0.435115772,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,108116,0.000333548,0.437800831,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,12768,0.009396447,1.176774216,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,16412,0.001270081,0.324215899,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,26557,0.000191488,0.394648798,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,80752,0.043142725,0.224716521,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,19888,3.82e-11,1.259581065,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,170755,0.006391198,0.249740175,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,72265,0.012332137,0.216430781,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,240726,0.000204034,0.418267037,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,70397,0.003118996,0.191372728,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,81898,0.007596597,0.235455191,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,227059,0.016144618,0.473565727,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,77300,0.001393268,0.411275765,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,70827,5.52e-15,0.45456128,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,66495,0.039987232,0.138975547,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,12747,0.003855147,0.310223225,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,12832,0.019224743,0.702375761,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,226999,8.22e-12,0.400175444,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,17082,0.016500792,0.600339399,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,18143,0.012887268,1.18283361,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,14660,0.045469444,0.236670439,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,269181,0.000232429,0.523115843,spaceflight_v_ground_control,spaceflight,ground_control
