from,to,adj_p_value,log2fc,factor,factor_1,factor_2
GLDS-99,17685,0.003299771,-0.205642103,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,67675,0.012951865,-0.160239297,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,224656,0.040042923,-0.205369661,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,208292,0.016311758,-0.221451558,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,14976,0.029334965,-0.179906655,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,19763,0.014590236,-0.275364707,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,14312,0.006902193,-0.209704991,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,81500,0.000253699,-0.273118634,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,11829,1.13e-05,-0.525334827,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,15183,0.032020757,-0.157637658,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,12322,0.003055985,-0.275512694,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,66514,0.004218623,-0.237678381,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,74760,0.023771588,-0.267267059,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,240505,0.000386819,-0.335213045,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,59028,0.022447245,-0.315353952,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,20589,0.005250941,-0.284689964,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,23825,0.019875403,-0.162109891,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,11632,0.033820382,-0.157427189,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,110355,0.034899349,-0.187975243,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,66556,0.003408421,-0.23267121,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,68209,9.72e-05,-0.441071,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,16998,0.004336256,-0.255221631,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,56327,0.00420084,-0.212619626,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,56072,0.040660864,-1.375503425,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,17859,0.030399202,-0.122395331,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,56350,0.002055904,-0.1999362,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,54473,0.0021513219999999,-0.169397378,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,63828,8.69e-08,-0.473583233,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,66388,6.34e-05,-0.252958462,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,94280,0.001106037,-0.303289996,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,107250,8.29e-05,-0.543835218,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,12234,0.020002143,-0.182940348,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,56626,0.003164757,-0.296540783,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,76055,0.034459061,-0.182198749,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,18639,0.000641973,-0.290016978,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,16404,0.044376676,-0.166222474,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,13139,0.008763473,-0.199633924,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,56530,0.006047765,-0.267988681,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,69654,0.013678469,-0.134545429,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,54399,0.025378774,-0.328726874,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,101489,0.019163329,-0.270929512,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,64540,0.001794343,-0.514062549,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,21877,2.43e-05,-0.713948213,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,12013,0.047461265,-0.171202578,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,236915,1.29e-05,-0.349228288,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,434203,0.005387832,-1.426686806,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,68347,3.42e-08,-0.378778738,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,214951,6.16e-16,-0.849299553,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,244071,0.041872956,-0.305351182,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,269424,0.035827605,-0.146789241,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,72157,0.000468694,-0.304932123,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,93742,0.024734623,-0.187509798,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,18590,0.028119503,-0.190895236,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,433956,0.041037131,-0.171286873,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,28126,0.036873202,-0.207226244,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,97820,0.048913619,-0.142254504,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,17131,0.022481943,-0.231894618,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,53945,0.003134879,-0.257761998,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,14768,0.001887873,-0.155815405,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,104086,0.001969127,-0.310974792,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,18802,0.006646017,-0.388921503,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,227292,0.002397837,-0.153454333,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,71728,0.000676204,-0.383614811,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,66262,0.023864348,-0.24803065,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,208727,0.017572476,-0.274503476,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,72949,0.027384254,-0.233140808,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,68428,0.044445391,-0.196143583,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,67997,0.006391198,-0.247762827,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,21956,0.044843868,-0.381038937,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,18557,0.044423983,-0.350223633,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,11545,0.007298809,-0.175635747,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,68440,0.001256136,-0.237623231,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,98193,0.025947425,-0.124596036,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,78255,5.24e-06,-0.866886016,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,226830,0.000192025,-0.367355455,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,226823,0.025930712,-0.211435665,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,71449,2.09e-06,-0.402649575,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,241226,0.003492408,-0.563093229,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,170768,0.041693189,-0.970736107,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,18761,0.000919269,-0.2576076,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,11636,0.000440842,-0.202209273,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,14571,0.002857611,-0.285331097,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,11350,0.010226523,-0.244082252,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,30934,4.8e-07,-0.250309193,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,227960,0.00952151,-0.470215437,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,20744,0.049751189,-0.190476641,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,67839,0.013196075,-0.392011336,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,241431|383709,0.029358136,-0.205716077,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,72401,1.21e-05,-0.752965857,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,11435,0.024763889,-0.278381966,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,107723,0.002424044,-0.203130315,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,68032,0.045924056,-0.11730311,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,14043,0.019224743,-0.161423838,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,75894,0.011350425,-0.19399816,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,20402,0.000291166,-0.167404949,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,269338,3.77e-05,-0.229122808,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,69065,0.038678998,-1.612026754,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,74182,0.004594496,-0.225745941,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,99138,0.008263867,-0.183343049,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,53885,0.009162675,-0.183913306,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,69487,0.005923781,-0.157980907,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,80743,0.000263986,-0.300893442,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,74528,0.000842149,-0.37868406,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,66044,0.003747475,-0.249916027,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,228785,7.71e-08,-0.552392706,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,68559,0.027054099,-0.128302166,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,18767,0.004646445,-0.184911291,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,66404,0.044097576,-0.105170975,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,18534,0.022270976,-2.195974402,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,66371,0.048660349,-0.473562887,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,12350,0.026282612,-0.808666235,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,12349,0.013737965,-0.320679822,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,228998,0.002200969,-0.187756871,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,245867,2.29e-05,-0.462587079,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,19124,0.005252304,-0.414139349,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,18041,0.040880112,-0.110005759,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,20014,0.037595089,-0.104782052,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,66642,0.002145339,-0.230245979,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,229211,0.00096228,-0.314613786,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,67542,8.58e-11,-0.265970933,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,56758,0.040709006,-0.153974753,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,242083,6.33e-05,-0.334827234,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,18645,0.015437141,-0.22018796,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,15360,0.017575837,-0.808188676,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,18160,0.031999808,-0.237049237,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,99650,0.049317331,-0.165672164,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,68603,0.010819818,-0.274340996,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,56811,0.039614227,-1.116135188,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,226922,0.000500514,-0.399386544,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,19220,0.000171657,-0.624480555,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,246703,0.030317709,-0.147605616,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,229487,0.001897176,-0.373893025,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,19055,0.025261389,-0.178289045,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,107869,0.013771563,-0.49598371,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,74245,0.000563863,-0.327619978,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,14408,0.037408669,-0.722671607,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,74164,0.030681783,-0.118484495,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,54357,2.48e-05,-0.71846523,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,242509,0.031292594,-0.334164343,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,73094,0.043137409,-0.634587869,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,14664,0.003298537,-0.359999135,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,100273,0.000257243,-0.280977381,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,18027,0.008532534,-0.221353289,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,77963,0.008763586,-0.258645448,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,75578,0.01473239,-0.353931211,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,52430,7.23e-06,-0.553506417,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,20280,0.001154164,-0.184900664,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,74098,0.008391426,-0.227654038,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,70603,0.032279352,-0.833153104,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,17346,4.84e-05,-0.288061665,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,110198,0.002334176,-0.197211006,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,68943,0.001056581,-0.239371856,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,230861,0.005252304,-0.186072187,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,619605,0.018234327,-0.196975427,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,242669,0.000169109,-0.568447916,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,68592,0.002635256,-0.224575512,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,26562,0.040451767,-0.148610166,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,66407,0.034203152,-0.143420769,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,19891,0.000312582,-0.341834755,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,269587,6.2e-11,-0.190111231,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,53312,3.01e-08,-0.340534875,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,18628,1.75e-08,-1.203732346,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,57320,0.015186108,-0.156790256,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,100198,0.016441347,-0.278727528,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,26372,0.041360026,-0.223605852,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,66469,0.003408421,-0.250430028,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,76580,0.011105285,-0.173062264,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,13542,0.043558823,-0.144674579,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,20318,0.037068508,-0.154256169,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,231148,0.026282612,-0.205864122,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,78890,0.01958877,-0.384224941,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,11518,0.043504173,-0.14597088,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,18196,0.018670242,-0.691478958,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,75079,0.043558823,-0.305709359,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,433904,0.001433136,-0.456034017,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,65254,0.025561808,-0.80432693,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,19687,0.025945981,-0.250381413,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,67266,0.044483593,-0.192506707,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,246293,0.00105527,-0.269148185,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,54723,0.011682006,-0.136936283,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,12452,3.68e-05,-0.422315835,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,75695,0.00010474,-0.270674245,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,77573,7.14e-06,-0.282638339,spaceflight_v_ground_control,spaceflight,ground_control
